BrightnessEV_mean,trial,experimenter,Peak-Frequency_mean,timestamp,Sound pressure level (dB)_mean,Linear Acceleration x (m/s^2)_mean,Linear Acceleration y (m/s^2)_mean,Linear Acceleration z (m/s^2)_mean,Absolute acceleration (m/s^2)_mean,Inclination (deg)_mean,Rotation (deg)_mean
2.695509276563328,1,Esmee,87.35795454545455,258.0,-20.867707934444446,-0.11862740259564357,0.08938511781773266,0.09720451825572674,0.19335544541673266,12.53392659,106.04929615
2.694994672654004,1,Esmee,135.11029411764707,259.0,-20.60247869,-0.1525215011676,0.17454558234863998,0.10092694165396,0.270081828146,12.811431015,105.69022874999999
2.6933112433186484,1,Esmee,123.046875,260.0,-19.126736095555557,-0.20101212636336632,0.3158948501247525,0.15150464589138615,0.41403939331782175,12.569431245,107.35083589999999
2.719173809172956,1,Esmee,151.65441176470588,261.0,-18.837047464,-0.2711945141087,0.45520004482,0.188725305427077,0.57855572554,13.570521975,105.63388655
2.695000812728977,1,Esmee,164.0625,262.0,-18.201687975555554,0.009473598914721536,0.6788549507108911,0.20672763782861384,0.745531849110891,12.786742315,93.20589453
2.6906505927370636,1,Esmee,141.74107142857142,263.0,-17.76439769625,0.2652600064724,0.7414509519479999,0.2604019191538,0.8416504666529999,14.31926559,93.190522395
2.6862880576087393,1,Esmee,188.87867647058823,264.0,-18.804949107,0.24227636576762376,0.654729477879208,0.21303412622366336,0.7397895766049505,16.002925415,86.45137961
2.6851795699389385,1,Esmee,209.47265625,265.0,-18.477253193333333,0.20620836944029702,0.5895157827584159,0.18906987443718812,0.664063968029703,16.712418005,84.24784311
2.6731225775092815,1,Esmee,214.84375,266.0,-16.742504113333332,0.189762947199874,0.5082406744869999,0.19152538497510002,0.591638791789,16.4594236,90.31559401
2.678609196603078,1,Esmee,184.4429347826087,267.0,-17.860276954444444,0.2015585880259406,0.4364910127643564,0.17623702498016042,0.5322733689306931,12.5656997295,94.66758502
2.683009169958605,1,Esmee,174.609375,268.0,-15.795907334,0.1925389546772,0.396312715516,0.15568112856919,0.481609633021,15.441340985,98.12345747
2.73191624806824,1,Esmee,112.16517857142857,269.0,-15.489684931111109,0.17562790368148515,0.3607848321673267,0.16125704898573268,0.45383878689405943,6.4101901115,100.80744657
3.100586750138094,1,Esmee,70.3125,270.0,-15.486676555555555,0.1547511819062,0.3301716213714,0.14933482967384198,0.417173821595,7.1520395795,89.40365294
3.2116353551634345,1,Esmee,70.3125,271.0,-12.1459040743,0.17689940261391088,0.28052064709821783,0.13960497731667326,0.39053956436039605,6.242687543500001,92.362686285
3.1617689366893043,1,Esmee,73.2421875,272.0,-12.607201973999999,0.16371170866633664,0.25204036922366335,0.11778421636995742,0.34902209318712873,5.055816919,93.22084322500001
2.8911114406863914,1,Esmee,70.3125,273.0,-12.765688493333334,0.16476116021296,0.255663991942089,0.13569114716135,0.39448230952,7.6578518695,86.282427525
