timestamp,BrightnessEV_mean,trial,experimenter,Peak-Frequency_mean,Sound pressure level (dB)_mean,Linear Acceleration x (m/s^2)_mean,Linear Acceleration y (m/s^2)_mean,Linear Acceleration z (m/s^2)_mean,Absolute acceleration (m/s^2)_mean,Inclination (deg)_mean,Rotation (deg)_mean
10.0,3.7266598323794295,1,Yaoyi,88.65489130434783,-19.272961588,0.3612342218054455,-0.14793312423381683,0.09200898926504951,0.5383356283178218,8.658179516,-31.512386095
11.0,3.5993774464816126,1,Yaoyi,56.046195652173914,-20.098234536666666,0.6091277630564356,-0.3609217499211386,0.12665637035820793,0.7875403291386138,6.481994746,-13.61412348
12.0,3.665551321868517,1,Yaoyi,70.3125,-15.842566486666666,0.714446962734,-0.666321126857,0.19249423352779998,1.030191904354,6.3399247075,-19.2367492945
13.0,3.6322324238973986,1,Yaoyi,62.16032608695652,-12.677929757777779,0.7202717177742575,0.1392449806011782,0.2187072685269802,0.8570931941821782,4.4494888515,-6.8726878639999995
14.0,3.768679697229908,1,Yaoyi,99.26470588235294,-14.577899625,0.65642249097,-0.03769921915436,0.176762738353454,0.832394581413,3.208492545,55.42986672000001
15.0,3.899531769040134,1,Yaoyi,87.890625,-15.293172046666667,0.5979335697346535,-0.1158630425569802,0.23696139581712872,0.6741612998455445,6.465920955,-25.357638805
16.0,2.6288718518803273,1,Yaoyi,86.9140625,-17.314099159999998,0.593260108085,-0.17439165348309998,0.240893648924217,0.6762584948229999,7.4690738985,-41.207936985
17.0,2.3918331702694515,1,Yaoyi,164.0625,-17.47857891888889,0.5068700318227723,-0.1167578171749505,0.22166662541930693,0.5749055199217822,6.80143979,-31.897736244999997
18.0,2.4746778862215693,1,Yaoyi,90.6929347826087,-18.254602823333332,0.411320298347,-0.1340325472594,0.2296771690249,0.501129389141,6.6891054175,-24.15448998
19.0,2.5819258717883318,1,Yaoyi,124.21875,-15.725637451099999,0.25864895386390196,-0.14538539793259406,0.22476756598148515,0.4365409798851485,6.6796558269999995,-23.782174509999997
20.0,2.8034855701831236,1,Yaoyi,115.95394736842105,-17.499511323333333,0.05409250262800297,-0.2248945705099208,0.14331505301717823,0.4163783542079208,7.420307756,-23.276766405
21.0,3.3361460647556958,1,Yaoyi,89.28571428571429,-16.764819916666667,-0.0058913307013437,-0.16884283677932999,0.06820285307677,0.29069983239310004,7.7629706195,-24.8215461935
22.0,4.110841561096749,1,Yaoyi,149.73958333333334,-15.261447746666667,-0.17857743672638615,-0.20428746086230692,0.0807837941209208,0.35605116398702974,8.599737252,-21.92666518
23.0,4.25462805419003,1,Yaoyi,166.81985294117646,-15.653320152222221,-0.09177353339654999,-0.16860828029469999,0.0573351829846,0.288167228291,4.4560226065,40.736818830000004
24.0,4.20034643491557,1,Yaoyi,76.48026315789474,-16.208754061,-0.08078190173442673,-0.14756554260316831,0.09270776626865346,0.25561569431435643,6.421221158,-18.74059213
25.0,4.097513131074368,1,Yaoyi,90.99264705882354,-15.822974084444446,0.24457884050735998,0.049741372406144,0.08102798386210001,0.374981381315,6.7367913655,-16.442569285
26.0,3.54450011198568,1,Yaoyi,79.96323529411765,-14.203691568888889,0.3780981048217822,0.04365243567459504,0.038934218035662375,0.42981701433960395,6.646671920499999,27.24469715
27.0,3.3747098146960792,1,Yaoyi,94.921875,-13.700777861111112,0.538974624479,0.07770511925499,0.15859439267041,0.609387344535,7.06699158,-1.7730051694999998
28.0,3.832503450803739,1,Yaoyi,57.97697368421053,-13.011324231,0.49160199940891086,0.12170711947934654,0.15695294249024555,0.6088921845891089,8.766026076500001,1.785797145
29.0,3.909843126300578,1,Yaoyi,69.01041666666667,-14.930829235555555,0.483820742369,0.11061839464337,0.11596971083921,0.590375977977,6.244072440333333,26.24213876
30.0,3.9462344693011295,1,Yaoyi,68.27445652173913,-16.118508650000003,0.4255236060138614,0.05734994951600792,0.11325335369038614,0.48507553218613864,6.6588276475,4.922462906500001
31.0,3.772252742262079,1,Yaoyi,67.3828125,-14.982379035555555,0.4503349398811881,-0.006829740646455447,0.04412420086046733,0.490775725909901,7.4603049275,6.2851872395
32.0,3.8427230829620806,1,Yaoyi,53.385416666666664,-13.377922062,0.3111673259481,-0.01088853917192,0.02365747784946,0.34264579424520003,8.737073507,9.5684927415
33.0,3.891667387307805,1,Yaoyi,70.3125,-15.41587829111111,0.3333703149930693,-0.07432662395680198,0.025222341025059408,0.472324052119802,8.381190512,11.62528129
34.0,3.7008665271249304,1,Yaoyi,65.625,-17.215027532222223,0.3516236223048,-0.03276785832756,0.04453508412913,0.54316549006,9.483980951,6.465557795
35.0,4.082152876131264,1,Yaoyi,66.796875,-16.2567514,0.33611215944336637,-0.06053229213226733,0.06650775920962376,0.39074252936138615,8.0831646265,14.120173885
36.0,3.875384128689844,1,Yaoyi,62.5,-16.699482760000002,0.29369422023180003,-0.10719020250795,0.10799969278207,0.47746274231999997,7.8945480815,14.552986873
37.0,3.730946845683182,1,Yaoyi,58.59375,-16.900427775555556,0.3194878065624752,-0.34674869348261883,0.1257652546871485,0.5695733932594059,7.934015049,8.9483368445
38.0,3.825395040773692,1,Yaoyi,62.5,-17.604187635555558,0.38910848427256,-0.526809394735,0.08373060786803099,0.759736175105,7.5377909590000005,10.0603982225
39.0,3.7202834387447536,1,Yaoyi,61.197916666666664,-16.58522924888889,0.24703763659866335,-0.8481976540986139,0.12096730739247524,1.1708359227039604,9.3656062795,0.11611861900000009
40.0,3.5409788971735954,1,Yaoyi,64.14473684210526,-19.267381272,0.3625174906158416,-0.699295766960396,0.11579930086395246,0.8152207775584158,7.191458257,-5.127723905999999
41.0,3.550791069428356,1,Yaoyi,99.86413043478261,-19.135818956666665,0.13384016646586,-0.8016857223949999,0.14002312119629,0.8423238565040001,4.3505838125,38.426361785
42.0,3.5566628073276676,1,Yaoyi,143.5546875,-18.55723611333333,0.08493593886561386,-0.6710065374485149,0.0671652062410891,0.7262622168366337,5.547618498,4.129399809
43.0,3.6491511325667085,1,Yaoyi,113.05147058823529,-20.308099994,-0.10520689776448,-0.6721961412730001,0.056274065370906,0.6990639158599999,4.1144401505,-6.20966752503
44.0,3.6491241103139673,1,Yaoyi,151.04166666666666,-19.277925985555555,-0.1945104706960396,-0.5640197898653465,0.0653720041490099,0.6162775447138614,4.993051096,-13.83637903
45.0,3.6305066956060132,1,Yaoyi,115.72265625,-19.472455713333332,-0.29688270291138946,-0.617970450932,0.09883790107911,0.724231577821,4.160299933,-36.44294064
46.0,3.610460172094284,1,Yaoyi,151.72697368421052,-19.487589075,-0.4004368087711881,-0.4581724618050505,0.02523209024019802,0.6893917338613862,4.691284807500001,-55.16567783
47.0,3.542560517989587,1,Yaoyi,118.2528409090909,-19.046659218888887,-0.377725520074,-0.438420991449,-0.008262753061169999,0.612233998296,3.5074316860000003,-63.339805350000006
48.0,3.5751364299024733,1,Yaoyi,98.4375,-19.37965795777778,-0.3630889783306931,-0.3027296192019802,0.10907725490643565,0.5447926130534654,2.2688006717,-61.16264563
49.0,3.535639689912702,1,Yaoyi,84.5788043478261,-20.565355967777776,-0.28896601965445545,-0.3091174435930693,0.04736871083186139,0.45297037346732677,2.463826216,-43.49833377
50.0,3.284537887803251,1,Yaoyi,67.3828125,-20.644889687,-0.25075999256639997,-0.3323171046776,0.050778425251043,0.45076504312300003,3.7327624200000002,-44.9450434
51.0,3.1267704620241656,1,Yaoyi,104.95923913043478,-19.007939514444445,-0.17886867492465347,-0.22702778064301982,0.05926742995863267,0.32240611779465345,3.9487257675,-36.65118876
52.0,3.223505592623864,1,Yaoyi,149.7961956521739,-18.428045081111108,-0.12501969546885,-0.12708299574350002,0.04190705305408,0.2160367008378,3.4863344345,-28.343882925
53.0,3.274610895814118,1,Yaoyi,93.75,-21.188645361,-0.1839145175452475,-0.0669564338688099,0.041743695162032676,0.22890230960069308,4.511585925,-35.031293695
54.0,3.3449637727104733,1,Yaoyi,82.54076086956522,-22.1275826,-0.12383020159191,-0.060300917803999,0.049925497752207997,0.185721902158,4.660219911,-53.36891745
55.0,3.3883385733686704,1,Yaoyi,103.515625,-20.921438775555558,-0.0856162739829406,-0.10226500027438615,0.0714342178679307,0.1696254201671287,4.7763766315,-59.72040685
56.0,3.3464192451159946,1,Yaoyi,199.72826086956522,-21.325194124444447,-0.064395900534741,-0.05452969475943,0.054035014470269004,0.14544465884219998,4.6629762015,-46.21779848
57.0,3.3653667703461454,1,Yaoyi,163.0859375,-21.734715398,-0.03067384454812871,-0.08140376569368317,0.021171783689247527,0.18914559968485148,4.7675389475,-52.8374277
58.0,3.517635491291675,1,Yaoyi,144.70108695652175,-21.73965646,-0.09963493393881001,-0.046979410945649995,0.09298334716752,0.1927378347581,4.8847192265,-53.488244225
59.0,3.6778232167808604,1,Yaoyi,190.4296875,-22.240682517777778,-0.0011361483762376238,0.0831078002800792,0.018412760512346537,0.29525130305841585,5.770458855,-50.39000343
60.0,3.6669830470906657,1,Yaoyi,109.03532608695652,-21.97933232111111,-0.0769005858409386,-0.0334722201000099,0.06641809997330693,0.2646741653089109,5.9040012090000005,-54.82452131
61.0,3.9269517744962035,1,Yaoyi,120.2445652173913,-21.679112791,-0.03109331475382,-0.14877419534807002,0.095445165286195,0.2393262190791,5.1578643825,-53.717648505
62.0,4.001057421429054,1,Yaoyi,99.609375,-22.181890567777778,-0.010386331005237623,-0.0594169994550396,0.02042935519646634,0.14770710335178217,5.4839554075,-47.885642535
63.0,3.9042399203209253,1,Yaoyi,143.6820652173913,-21.670284406666667,-0.04817356376965,-0.10124525649776,0.05470283081095,0.34787647230060004,6.556383104,-46.55659556
64.0,3.8258798699509295,1,Yaoyi,76.171875,-18.25676957,-0.01140298921041584,-0.20807677066746535,0.04735580064247228,0.5075340336891089,7.1362964765,-47.47356743
65.0,3.7363125775558066,1,Yaoyi,91.71195652173913,-21.352084268888888,0.02316894006008,-0.032578136958978,0.07665198614215,0.2134569109941,6.2733381569999995,-49.04115826
66.0,3.6734685936091376,1,Yaoyi,115.234375,-18.173412723333332,-0.045354635951679205,-0.03727109985113861,0.04952369926694653,0.2161181632479208,7.387419872,-44.207057410000004
67.0,3.801900399060829,1,Yaoyi,114.1304347826087,-19.679805901111113,0.0008689408314799999,-0.034637510964830004,0.06087291217608,0.22685405245159,6.147354664,-43.136160975
68.0,3.7460520303108145,1,Yaoyi,108.0163043478261,-20.367531962999998,-0.020894354295663366,-0.038277810910019805,0.05679545296550495,0.15492696411178217,7.7741247705,-52.71595878
69.0,3.9439820573343853,1,Yaoyi,104.4921875,-21.429441454444444,-0.00033064267561386116,-0.23148263507453465,0.08102878087577228,0.3158121781831683,7.274841823,-31.504469185
70.0,4.108159743986842,1,Yaoyi,100.88315217391305,-21.81167675777778,-0.0055150791845899995,-0.411785931501,0.10111537987421,0.467806530051,6.314854665,-43.50100232
71.0,4.198704111430614,1,Yaoyi,156.25,-22.767667107,-0.017793046836207922,-0.48851536317460004,0.13482455432259405,0.6169853037396039,6.6103495015,-52.70014976
