"Time (s)","Peak-Frequency"
4.315912062E1,1.875000000E2
4.328060842E1,7.031250000E1
4.332327508E1,1.875000000E2
4.339867871E1,1.640625000E2
4.350461067E1,1.640625000E2
4.354727733E1,7.031250000E1
4.358994400E1,7.031250000E1
4.365608433E1,7.031250000E1
4.369875100E1,2.343750000E2
4.374141767E1,4.687500000E1
4.379855504E1,7.031250000E1
4.384122171E1,7.031250000E1
4.388388837E1,7.031250000E1
4.392655504E1,2.109375000E2
4.396922171E1,9.375000000E1
4.401188837E1,2.578125000E2
4.405519125E1,7.031250000E1
4.409785792E1,9.375000000E1
4.414052458E1,4.687500000E1
4.418319125E1,2.109375000E2
4.422585792E1,2.109375000E2
4.426852458E1,4.687500000E1
4.431119125E1,7.031250000E1
4.437493900E1,1.875000000E2
4.441760567E1,1.875000000E2
4.446027233E1,1.875000000E2
4.450293900E1,1.875000000E2
4.455733612E1,1.875000000E2
4.467115571E1,2.343750000E2
4.471382238E1,7.031250000E1
4.475648904E1,7.031250000E1
4.486672267E1,2.812500000E2
4.497376017E1,1.171875000E2
4.501642683E1,4.687500000E1
4.505909350E1,2.109375000E2
4.513765313E1,1.875000000E2
4.518031979E1,1.875000000E2
4.525191604E1,1.875000000E2
